¡‹¿Œ≈Õ≥›,239340,2023.01.30,112,18128941.0
¡‹¿Œ≈Õ≥›,239340,2023.01.27,67,10626163.0
¡‹¿Œ≈Õ≥›,239340,2023.01.26,58,3049226.0
¡‹¿Œ≈Õ≥›,239340,2023.01.25,61,9110140.0
¡‹¿Œ≈Õ≥›,239340,2023.01.20,23,1018273.0
¡‹¿Œ≈Õ≥›,239340,2023.01.19,50,1614375.0
¡‹¿Œ≈Õ≥›,239340,2023.01.18,51,3034659.0
¡‹¿Œ≈Õ≥›,239340,2023.01.17,60,8177779.0
¡‹¿Œ≈Õ≥›,239340,2023.01.16,116,25920955.0
¡‹¿Œ≈Õ≥›,239340,2023.01.13,356,31921825.0
¡‹¿Œ≈Õ≥›,239340,2023.01.12,122,4807764.0
¡‹¿Œ≈Õ≥›,239340,2023.01.11,24,4116811.0
¡‹¿Œ≈Õ≥›,239340,2023.01.10,20,1668705.0
¡‹¿Œ≈Õ≥›,239340,2023.01.09,52,10750414.0
¡‹¿Œ≈Õ≥›,239340,2023.01.06,25,1384045.0
